Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1712498170450,'2024-04-07 23:56:10.450,761,341.5,0,1,0
'1712498170467,'2024-04-07 23:56:10.467,761,341.5,0,1,0
'1712498170485,'2024-04-07 23:56:10.485,761,341.5,0,1,0
'1712498170502,'2024-04-07 23:56:10.502,761,341.5,0,1,0
'1712498170520,'2024-04-07 23:56:10.520,761,341.5,0,1,0
'1712498170581,'2024-04-07 23:56:10.581,761,341.5,0,1,0
'1712498170599,'2024-04-07 23:56:10.599,761,341.5,0,1,0
'1712498170625,'2024-04-07 23:56:10.625,761,341.5,0,1,0
'1712498170650,'2024-04-07 23:56:10.650,761,341.5,0,1,0
'1712498170700,'2024-04-07 23:56:10.700,761,341.5,0,1,0
'1712498170718,'2024-04-07 23:56:10.718,761,341.5,0,1,0
'1712498170735,'2024-04-07 23:56:10.735,761,341.5,0,1,0
'1712498170752,'2024-04-07 23:56:10.752,761,341.5,0,1,0
'1712498170769,'2024-04-07 23:56:10.769,761,341.5,0,1,0
'1712498170786,'2024-04-07 23:56:10.786,761,341.5,0,1,0
'1712498170812,'2024-04-07 23:56:10.812,761,341.5,0,1,0
'1712498170830,'2024-04-07 23:56:10.830,761,341.5,0,1,0
'1712498170856,'2024-04-07 23:56:10.856,761,341.5,0,1,0
'1712498170882,'2024-04-07 23:56:10.882,761,341.5,0,1,0
'1712498170909,'2024-04-07 23:56:10.909,761,341.5,0,1,0
'1712498170926,'2024-04-07 23:56:10.926,761,341.5,0,1,0
'1712498170968,'2024-04-07 23:56:10.968,761,341.5,0,1,0
'1712498170984,'2024-04-07 23:56:10.984,761,341.5,0,1,0
'1712498170993,'2024-04-07 23:56:10.993,761,341.5,0,1,0
'1712498171029,'2024-04-07 23:56:11.029,761,341.5,0,1,0
'1712498171047,'2024-04-07 23:56:11.047,761,341.5,0,1,0
'1712498171082,'2024-04-07 23:56:11.082,761,341.5,0,1,0
'1712498171090,'2024-04-07 23:56:11.090,761,341.5,0,1,0
'1712498171116,'2024-04-07 23:56:11.116,761,341.5,0,1,0
'1712498171134,'2024-04-07 23:56:11.134,761,341.5,0,1,0
'1712498171160,'2024-04-07 23:56:11.160,761,341.5,0,1,0
'1712498171185,'2024-04-07 23:56:11.185,761,341.5,0,1,0
'1712498171252,'2024-04-07 23:56:11.252,761,341.5,0,1,0
'1712498171261,'2024-04-07 23:56:11.261,761,341.5,0,1,0
'1712498171278,'2024-04-07 23:56:11.278,761,341.5,0,1,0
'1712498171414,'2024-04-07 23:56:11.414,761,341.5,0,1,0
'1712498171436,'2024-04-07 23:56:11.436,761,341.5,0,1,0
'1712498171446,'2024-04-07 23:56:11.446,761,341.5,0,1,0
'1712498171470,'2024-04-07 23:56:11.470,761,341.5,0,1,0
'1712498171497,'2024-04-07 23:56:11.497,761,341.5,0,1,0
'1712498171514,'2024-04-07 23:56:11.514,761,341.5,0,1,0
'1712498171553,'2024-04-07 23:56:11.553,761,341.5,0,1,0
'1712498171580,'2024-04-07 23:56:11.580,761,341.5,0,1,0
'1712498171613,'2024-04-07 23:56:11.613,761,341.5,0,1,0
'1712498171630,'2024-04-07 23:56:11.630,761,341.5,0,1,0
'1712498171647,'2024-04-07 23:56:11.647,761,341.5,0,1,0
'1712498171692,'2024-04-07 23:56:11.692,761,341.5,0,1,0
'1712498171709,'2024-04-07 23:56:11.709,761,341.5,0,1,0
'1712498171727,'2024-04-07 23:56:11.727,761,341.5,0,1,0
'1712498171753,'2024-04-07 23:56:11.753,761,341.5,0,1,0
'1712498171778,'2024-04-07 23:56:11.778,761,341.5,0,1,0
'1712498171803,'2024-04-07 23:56:11.803,761,341.5,0,1,0
'1712498171820,'2024-04-07 23:56:11.820,761,341.5,0,1,0
'1712498171846,'2024-04-07 23:56:11.846,761,341.5,0,1,0
'1712498171863,'2024-04-07 23:56:11.863,761,341.5,0,1,0
'1712498171888,'2024-04-07 23:56:11.888,761,341.5,0,1,0
'1712498171907,'2024-04-07 23:56:11.907,761,341.5,0,1,0
'1712498171933,'2024-04-07 23:56:11.933,761,341.5,0,1,0
'1712498171958,'2024-04-07 23:56:11.958,761,341.5,0,1,0
'1712498171983,'2024-04-07 23:56:11.983,761,341.5,0,1,0
'1712498172001,'2024-04-07 23:56:12.001,761,341.5,0,1,0
'1712498172026,'2024-04-07 23:56:12.026,761,341.5,0,1,0
'1712498172045,'2024-04-07 23:56:12.045,761,341.5,0,1,0
'1712498172071,'2024-04-07 23:56:12.071,761,341.5,0,1,0
'1712498172097,'2024-04-07 23:56:12.097,761,341.5,0,1,0
'1712498172125,'2024-04-07 23:56:12.125,761,341.5,0,1,0
'1712498172143,'2024-04-07 23:56:12.143,761,341.5,0,1,0
'1712498172161,'2024-04-07 23:56:12.161,761,341.5,0,1,0
'1712498172177,'2024-04-07 23:56:12.177,761,341.5,0,1,0
'1712498172203,'2024-04-07 23:56:12.203,761,341.5,0,1,0
'1712498172230,'2024-04-07 23:56:12.230,761,341.5,0,1,0
'1712498172258,'2024-04-07 23:56:12.258,761,341.5,0,1,0
'1712498172276,'2024-04-07 23:56:12.276,761,341.5,0,1,0
'1712498172292,'2024-04-07 23:56:12.292,761,341.5,0,1,0
'1712498172345,'2024-04-07 23:56:12.345,761,341.5,0,1,0
'1712498172353,'2024-04-07 23:56:12.353,761,341.5,0,1,0
'1712498172373,'2024-04-07 23:56:12.373,761,341.5,0,1,0
'1712498172401,'2024-04-07 23:56:12.401,761,341.5,0,1,0
'1712498172419,'2024-04-07 23:56:12.419,761,341.5,0,1,0
'1712498172453,'2024-04-07 23:56:12.453,761,341.5,0,1,0
'1712498172488,'2024-04-07 23:56:12.488,761,341.5,0,1,0
'1712498172506,'2024-04-07 23:56:12.506,761,341.5,0,1,0
'1712498172531,'2024-04-07 23:56:12.531,761,341.5,0,1,0
'1712498172557,'2024-04-07 23:56:12.557,761,341.5,0,1,0
'1712498172600,'2024-04-07 23:56:12.600,761,341.5,0,1,0
'1712498172617,'2024-04-07 23:56:12.617,761,341.5,0,1,0
'1712498172642,'2024-04-07 23:56:12.642,761,341.5,0,1,0
'1712498172659,'2024-04-07 23:56:12.659,761,341.5,0,1,0
'1712498172693,'2024-04-07 23:56:12.693,761,341.5,0,1,0
'1712498172723,'2024-04-07 23:56:12.723,761,341.5,0,1,0
'1712498172743,'2024-04-07 23:56:12.743,761,341.5,0,1,0
'1712498172769,'2024-04-07 23:56:12.769,761,341.5,0,1,0
'1712498172788,'2024-04-07 23:56:12.788,761,341.5,0,1,0
'1712498172824,'2024-04-07 23:56:12.824,761,341.5,0,1,0
'1712498172841,'2024-04-07 23:56:12.841,761,341.5,0,1,0
'1712498172874,'2024-04-07 23:56:12.874,761,341.5,0,1,0
'1712498172901,'2024-04-07 23:56:12.901,761,341.5,0,1,0
'1712498172926,'2024-04-07 23:56:12.926,761,341.5,0,1,0
'1712498172953,'2024-04-07 23:56:12.953,761,341.5,0,1,0
'1712498172971,'2024-04-07 23:56:12.971,761,341.5,0,1,0
'1712498172999,'2024-04-07 23:56:12.999,761,341.5,0,1,0
'1712498173027,'2024-04-07 23:56:13.027,761,341.5,0,1,0
'1712498173054,'2024-04-07 23:56:13.054,761,341.5,0,1,0
'1712498173072,'2024-04-07 23:56:13.072,761,341.5,0,1,0
'1712498173090,'2024-04-07 23:56:13.090,761,341.5,0,1,0
'1712498173119,'2024-04-07 23:56:13.119,761,341.5,0,1,0
'1712498173146,'2024-04-07 23:56:13.146,761,341.5,0,1,0
'1712498173163,'2024-04-07 23:56:13.163,761,341.5,0,1,0
